YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 01 10 14 50 304  9.4 12.4  1.88  5.56  4.69 999 9999.0  -0.9   6.4 999.0 99.0 99.00
2011 01 10 15 50 305  9.9 13.0  1.91  5.88  4.76 999 9999.0   0.2   6.4 999.0 99.0 99.00
2011 01 10 16 50 304 10.2 12.6  1.81  5.56  4.77 999 9999.0   1.0   6.4 999.0 99.0 99.00
2011 01 10 17 50 305 10.1 12.3  2.03  5.88  4.89 999 9999.0   1.6   6.4 999.0 99.0 99.00
2011 01 10 18 50 299  9.9 12.4  2.05  5.88  4.82 999 9999.0   2.0   6.4 999.0 99.0 99.00
2011 01 10 19 50 297 10.2 12.2  2.06  6.25  4.91 999 9999.0   1.9   6.4 999.0 99.0 99.00
2011 01 10 20 50 297  9.9 12.6  1.87  6.25  4.81 999 9999.0   2.1   6.4 999.0 99.0 99.00
2011 01 10 21 50 301 10.7 12.8  1.93  5.56  4.71 999 9999.0   2.0   6.4 999.0 99.0 99.00
2011 01 10 22 50 305 10.6 12.5  1.84  5.88  4.64 999 9999.0   1.6   6.4 999.0 99.0 99.00
2011 01 10 23 50 307  9.8 12.3  1.73  5.88  4.62 999 9999.0   1.6   6.4 999.0 99.0 99.00
2011 01 11 00 50 316  9.4 11.8  1.84  5.56  4.58 999 9999.0   1.5   6.4 999.0 99.0 99.00
2011 01 11 01 50 330  9.8 12.3  1.78  5.88  4.62 999 9999.0   0.6   6.4 999.0 99.0 99.00
2011 01 11 02 50 341  9.2 11.2  1.70  5.56  4.59 999 9999.0  -0.4   6.4 999.0 99.0 99.00
2011 01 11 03 50 335  8.3 10.1  1.72  5.56  4.64 999 9999.0  -1.2   6.6 999.0 99.0 99.00
2011 01 11 04 50 352  8.6 11.0  1.67  5.26  4.59 999 9999.0  -1.4   6.4 999.0 99.0 99.00
2011 01 11 05 50 357  8.9 11.0  1.60  5.56  4.66 999 9999.0  -1.6   6.4 999.0 99.0 99.00
2011 01 11 06 50 355  8.8 10.9  1.83  5.26  4.64 999 9999.0  -1.4   6.4 999.0 99.0 99.00
2011 01 11 07 50 348  9.0 11.1  1.87  5.56  4.71 999 9999.0  -1.6   6.3 999.0 99.0 99.00
2011 01 11 08 50 353  8.1 10.7  1.82  5.56  4.58 999 9999.0  -1.6   6.3 999.0 99.0 99.00
2011 01 11 09 50 348  8.0 10.5  1.57  5.88  4.39 999 9999.0  -1.8   6.3 999.0 99.0 99.00
2011 01 11 10 50 352  8.6 11.6  1.66  5.00  4.41 999 9999.0  -2.1   6.3 999.0 99.0 99.00
2011 01 11 11 50 353  7.0  8.9  1.48  5.26  4.31 999 9999.0  -2.3   6.4 999.0 99.0 99.00
2011 01 11 12 50   2  6.7  8.6  1.40  5.26  4.29 999 9999.0  -2.1   6.4 999.0 99.0 99.00
2011 01 11 13 50 360  5.2  6.4  1.19  5.00  4.19 999 9999.0  -1.4   6.4 999.0 99.0 99.00
2011 01 11 14 50 354  4.5  6.4  1.09  5.00  4.10 999 9999.0  -1.1   6.4 999.0 99.0 99.00
2011 01 11 15 50 353  3.9  5.6  1.01  4.76  4.19 999 9999.0  -1.4   6.4 999.0 99.0 99.00
2011 01 11 16 50 348  3.5  5.7  0.86  4.76  4.14 999 9999.0  -1.3   6.3 999.0 99.0 99.00
2011 01 11 17 50 350  1.9  3.5  0.75  4.55  4.07 999 9999.0  -1.3   6.3 999.0 99.0 99.00
2011 01 11 18 50 345  2.3  3.6  0.69  4.17  4.07 999 9999.0  -1.3   6.3 999.0 99.0 99.00
2011 01 11 19 50 343  2.0  3.4  0.65  4.17  3.98 999 9999.0  -0.5   6.3 999.0 99.0 99.00
2011 01 11 20 50 335  0.8  2.1  0.61  3.85  4.04 999 9999.0  -1.7   6.3 999.0 99.0 99.00
2011 01 11 21 50  27  1.2  2.5  0.57  4.55  4.10 999 9999.0  -1.9   6.3 999.0 99.0 99.00
2011 01 11 22 50 319  0.6  1.7  0.56  4.17  4.15 999 9999.0  -2.2   6.3 999.0 99.0 99.00
2011 01 11 23 50 346  0.5  1.4  0.53  5.00  4.10 999 9999.0  -1.9   6.3 999.0 99.0 99.00
2011 01 12 00 50  82  1.6  3.5  0.54  8.33  4.53 999 9999.0  -1.1   6.3 999.0 99.0 99.00
2011 01 12 01 50  90  1.2  2.7  0.50  8.33  4.40 999 9999.0  -1.1   6.3 999.0 99.0 99.00
2011 01 12 02 50  83  2.9  4.5  0.48  7.69  4.85 999 9999.0  -0.8   6.3 999.0 99.0 99.00
2011 01 12 03 50 115  4.1  5.4  0.45  7.14  4.94 999 9999.0  -0.6   6.3 999.0 99.0 99.00
2011 01 12 04 50 116  3.9  5.5  0.46  7.14  5.23 999 9999.0  -0.1   6.3 999.0 99.0 99.00
2011 01 12 05 50  82  5.2  6.7  0.42  7.14  5.09 999 9999.0   0.3   6.3 999.0 99.0 99.00
2011 01 12 06 50  82  6.1  8.2  0.42  6.67  4.60 999 9999.0   0.6   6.3 999.0 99.0 99.00
2011 01 12 07 50  91  6.9  9.4  0.53  2.70  3.28 999 9999.0   1.1   6.4 999.0 99.0 99.00
2011 01 12 08 50  93  8.5 10.9  0.69  2.86  3.21 999 9999.0   1.6   6.4 999.0 99.0 99.00
2011 01 12 09 50  78 12.5 14.8  1.05  3.57  3.45 999 9999.0   1.9   6.3 999.0 99.0 99.00
2011 01 12 10 50  72 14.8 17.7 99.00 99.00 99.00 999 9999.0   0.9   6.3 999.0 99.0 99.00
2011 01 12 12 50  75 16.3 99.0 99.00 99.00 99.00 999 9999.0   1.3   6.4 999.0 99.0 99.00
2011 01 12 14 50  73 18.9 23.5  3.76  7.14  5.87 999 9999.0   2.6   6.4 999.0 99.0 99.00
2011 01 12 15 50  75 18.2 23.0  5.54  8.33  6.87 999 9999.0   2.9   6.4 999.0 99.0 99.00
2011 01 12 16 50 138 11.2 14.1  6.08  9.09  7.41 999 9999.0   4.3   6.6 999.0 99.0 99.00
2011 01 12 17 50 105  8.7 11.4  5.20 10.00  7.27 999 9999.0   2.5   6.4 999.0 99.0 99.00
2011 01 12 18 50  69  8.2 11.4  5.03 10.00  7.14 999 9999.0   2.5   6.4 999.0 99.0 99.00
2011 01 12 19 50  71 12.1 14.9  4.64 10.00  6.85 999 9999.0   3.4   6.4 999.0 99.0 99.00
2011 01 12 20 50  43 14.3 16.9  4.96 10.00  7.26 999 9999.0   3.5   6.4 999.0 99.0 99.00
2011 01 12 21 50  25 17.8 23.0  5.26 10.00  7.20 999 9999.0   2.8   6.4 999.0 99.0 99.00
2011 01 12 22 50 356 19.1 23.4  5.93 10.00  7.27 999 9999.0   1.2   6.4 999.0 99.0 99.00
2011 01 12 23 50   4 13.6 16.7  4.79 10.00  6.93 999 9999.0   3.1   6.4 999.0 99.0 99.00
2011 01 13 00 50   2 17.0 22.6  4.56 10.00  6.73 999 9999.0   2.5   6.4 999.0 99.0 99.00
2011 01 13 01 50   4 19.5 24.0  5.32 10.00  6.83 999 9999.0   1.4   6.4 999.0 99.0 99.00
2011 01 13 02 50   2 18.1 23.4  5.72  9.09  6.92 999 9999.0   1.6   6.4 999.0 99.0 99.00
2011 01 13 03 50 352 17.5 21.2  5.71 10.00  7.21 999 9999.0   1.8   6.7 999.0 99.0 99.00
2011 01 13 04 50 352 17.3 21.3  4.95 10.00  6.81 999 9999.0   2.0   6.7 999.0 99.0 99.00
2011 01 13 05 50 350 16.2 20.3  4.89  9.09  6.69 999 9999.0   1.4   7.0 999.0 99.0 99.00
2011 01 13 06 50 345 15.8 19.8  4.91  8.33  6.62 999 9999.0   1.6   7.1 999.0 99.0 99.00
2011 01 13 07 50 342 15.2 19.4  4.38  8.33  6.45 999 9999.0   2.0   7.1 999.0 99.0 99.00
2011 01 13 08 50 336 15.1 18.8  4.13  7.14  6.37 999 9999.0   1.4   7.0 999.0 99.0 99.00
2011 01 13 09 50 334 15.5 18.8  4.20  8.33  6.27 999 9999.0   1.1   7.0 999.0 99.0 99.00
2011 01 13 10 50 334 15.5 19.9  4.13  7.69  6.10 999 9999.0   1.1   7.1 999.0 99.0 99.00
2011 01 13 11 50 335 16.0 18.7  3.86  7.14  6.11 999 9999.0   1.2   7.1 999.0 99.0 99.00
2011 01 13 12 50 334 16.0 20.3  4.10  7.14  6.20 999 9999.0   1.7   7.1 999.0 99.0 99.00
2011 01 13 13 50 324 15.2 20.6  3.64  6.67  5.80 999 9999.0   1.7   7.1 999.0 99.0 99.00
2011 01 13 14 50 315 14.1 17.4  3.48  6.67  5.79 999 9999.0   1.8   7.1 999.0 99.0 99.00
2011 01 13 15 50 323 14.5 18.7  3.40  7.14  5.62 999 9999.0   2.1   7.1 999.0 99.0 99.00
2011 01 13 16 50 325 14.3 17.0  3.51  7.14  5.65 999 9999.0   2.2   7.0 999.0 99.0 99.00
2011 01 13 17 50 321 12.6 14.7  2.83  6.67  5.42 999 9999.0   2.3   6.9 999.0 99.0 99.00
2011 01 13 18 50 323 11.9 14.8  2.88  6.67  5.40 999 9999.0   2.9   6.7 999.0 99.0 99.00
2011 01 13 19 50 338 11.4 13.9  2.43  6.25  5.13 999 9999.0   2.8   6.7 999.0 99.0 99.00
2011 01 13 20 50 333 11.1 14.2  2.37  6.25  5.07 999 9999.0   2.1   6.6 999.0 99.0 99.00
2011 01 13 21 50 338 10.4 13.2  2.39  6.25  5.14 999 9999.0   1.9   6.6 999.0 99.0 99.00
2011 01 13 22 50 336 10.6 13.0  2.42  5.88  5.14 999 9999.0   1.7   6.6 999.0 99.0 99.00
2011 01 13 23 50 335  9.5 12.0  2.30  5.88  5.09 999 9999.0   1.0   6.4 999.0 99.0 99.00
2011 01 14 00 50 342 10.0 12.5  2.24  5.56  4.98 999 9999.0   0.6   6.5 999.0 99.0 99.00
2011 01 14 01 50 343 11.1 13.6  2.13  5.88  4.94 999 9999.0   0.5   6.6 999.0 99.0 99.00
2011 01 14 02 50 335 10.3 13.2  2.20  5.88  4.96 999 9999.0  -0.1   6.6 999.0 99.0 99.00
2011 01 14 03 50 339 10.1 11.9  1.90  5.56  4.64 999 9999.0  -0.5   6.6 999.0 99.0 99.00
2011 01 14 04 50 335  9.5 11.8  2.01  5.88  4.80 999 9999.0  -0.7   6.6 999.0 99.0 99.00
2011 01 14 05 50 345  8.8 10.8  1.79  5.56  4.65 999 9999.0  -0.5   6.6 999.0 99.0 99.00
2011 01 14 06 50 345  8.3 10.9  1.83  5.56  4.73 999 9999.0  -0.5   6.6 999.0 99.0 99.00
2011 01 14 07 50 343  7.5  8.9  1.74  5.88  4.64 999 9999.0  -0.4   6.6 999.0 99.0 99.00
2011 01 14 08 50 346  6.8  8.7  1.77  6.25  4.76 999 9999.0  -0.3   6.6 999.0 99.0 99.00
2011 01 14 09 50 340  6.2  8.0  1.80  5.88  4.90 999 9999.0  -0.7   6.6 999.0 99.0 99.00
2011 01 14 10 50 339  4.7  6.4  1.53  5.56  4.83 999 9999.0  -0.6   6.6 999.0 99.0 99.00
2011 01 14 11 50 322  5.5  6.8  1.53  5.56  4.71 999 9999.0  -0.6   6.6 999.0 99.0 99.00
2011 01 14 12 50 335  5.5  7.0  1.35  5.26  4.53 999 9999.0  -0.8   6.6 999.0 99.0 99.00
2011 01 14 13 50 332  4.9  6.5  1.43  4.76  4.51 999 9999.0  -0.8   6.4 999.0 99.0 99.00
2011 01 14 14 50 312  5.5  7.1  1.22  4.76  4.35 999 9999.0  -0.9   6.3 999.0 99.0 99.00
2011 01 14 15 50 326  6.3  7.7  1.20  4.76  4.29 999 9999.0  -1.0   6.3 999.0 99.0 99.00
2011 01 14 16 50 334  5.5  8.0  1.16  4.76  4.41 999 9999.0  -1.2   6.3 999.0 99.0 99.00
2011 01 14 17 50 334  5.3  7.3  1.15  4.55  4.28 999 9999.0  -1.4   6.3 999.0 99.0 99.00
2011 01 14 18 50 340  5.0  6.7  1.06  4.17  4.28 999 9999.0  -1.5   6.2 999.0 99.0 99.00
2011 01 14 19 50 330  4.9  6.7  0.90  4.35  4.10 999 9999.0  -1.5   6.2 999.0 99.0 99.00
2011 01 14 20 50 342  6.2  7.9  0.88  4.17  4.09 999 9999.0  -1.3   6.2 999.0 99.0 99.00
2011 01 14 21 50 346  5.1  7.3  0.86  4.17  3.90 999 9999.0  -1.1   6.2 999.0 99.0 99.00
2011 01 14 22 50 328  4.4  5.8  0.76  4.00  4.01 999 9999.0  -1.1   6.0 999.0 99.0 99.00
2011 01 14 23 50 310  5.1  6.9  0.75  3.57  3.78 999 9999.0  -1.1   6.0 999.0 99.0 99.00
2011 01 15 00 50 316  4.5  7.2  0.72  3.45  3.89 999 9999.0  -1.2   6.0 999.0 99.0 99.00
2011 01 15 01 50 315  5.0  6.6  0.74  3.33  3.90 999 9999.0  -1.5   6.0 999.0 99.0 99.00
2011 01 15 02 50 341  6.5  8.3  0.71  3.45  3.65 999 9999.0  -1.9   6.0 999.0 99.0 99.00
2011 01 15 03 50 337  6.1  8.3  0.87  3.57  3.86 999 9999.0  -2.2   6.0 999.0 99.0 99.00
2011 01 15 04 50 348  7.2  8.9  0.93  3.85  3.82 999 9999.0  -2.6   6.0 999.0 99.0 99.00
2011 01 15 05 50 342  6.9  8.5  0.98  4.35  3.93 999 9999.0  -2.7   6.0 999.0 99.0 99.00
2011 01 15 06 50 343  7.5 10.1  1.06  4.55  3.96 999 9999.0  -3.2   6.0 999.0 99.0 99.00
2011 01 15 07 50 344  6.7  8.4  1.05  4.55  3.89 999 9999.0  -3.5   6.0 999.0 99.0 99.00
2011 01 15 08 50 340  6.7  8.7  0.99  4.55  3.87 999 9999.0  -3.5   5.9 999.0 99.0 99.00
2011 01 15 09 50 342  6.0  8.3  0.97  4.55  3.79 999 9999.0  -3.9   5.9 999.0 99.0 99.00
2011 01 15 10 50 329  5.3  7.8  0.97  4.17  3.92 999 9999.0  -4.6   5.9 999.0 99.0 99.00
2011 01 15 11 50 333  3.7  4.9  0.98  4.55  3.99 999 9999.0  -4.7   5.9 999.0 99.0 99.00
2011 01 15 12 50 346  3.8  6.2  0.87  4.55  4.06 999 9999.0  -4.5   5.9 999.0 99.0 99.00
2011 01 15 13 50 338  2.1  4.0  0.82  4.55  4.10 999 9999.0  -4.1   5.9 999.0 99.0 99.00
2011 01 15 14 50  52  0.6  1.3  0.74  4.76  4.04 999 9999.0  -3.8   5.9 999.0 99.0 99.00
2011 01 15 15 50  91  1.2  3.0  0.64  4.35  4.13 999 9999.0  -1.1   5.9 999.0 99.0 99.00
2011 01 15 16 50 141  0.9  2.1  0.64  4.17  4.18 999 9999.0  -1.1   5.9 999.0 99.0 99.00
2011 01 15 17 50 174  3.5  5.7  0.59  4.00  4.21 999 9999.0  -2.2   5.9 999.0 99.0 99.00
2011 01 15 18 50 193  4.1  6.9  0.53  4.17  4.33 999 9999.0  -1.5   5.9 999.0 99.0 99.00
2011 01 15 19 50 204  5.8  8.5  0.51  3.85  3.88 999 9999.0  -0.6   5.9 999.0 99.0 99.00
2011 01 15 20 50 209  7.8 10.4  0.64  3.23  3.37 999 9999.0  -0.7   5.9 999.0 99.0 99.00
2011 01 15 21 50 213  8.9 10.4  0.97  3.70  3.65 999 9999.0  -1.2   5.9 999.0 99.0 99.00
2011 01 15 22 50 206  9.0 11.1  1.10  4.55  3.84 999 9999.0  -0.7   6.2 999.0 99.0 99.00
2011 01 15 23 50 204  9.8 12.1  1.47  4.76  4.24 999 9999.0   0.2   5.9 999.0 99.0 99.00
2011 01 16 00 50 215 10.0 12.5  1.79  5.56  4.60 999 9999.0   0.2   5.9 999.0 99.0 99.00
2011 01 16 01 50 210 11.9 14.1  2.09  5.26  4.80 999 9999.0   0.7   5.9 999.0 99.0 99.00
2011 01 16 02 50 214 12.1 15.3  2.28  6.67  5.16 999 9999.0   1.2   5.9 999.0 99.0 99.00
2011 01 16 03 50 235 14.1 18.1  2.67  6.67  5.25 999 9999.0   2.8   5.9 999.0 99.0 99.00
2011 01 16 04 50 247 13.0 16.0  3.25  7.14  5.91 999 9999.0   3.0   6.0 999.0 99.0 99.00
2011 01 16 05 50 251 11.8 14.3  3.14  7.69  5.90 999 9999.0   2.9   6.0 999.0 99.0 99.00
2011 01 16 06 50 257 11.9 14.2  3.32  7.69  5.94 999 9999.0   2.9   6.0 999.0 99.0 99.00
2011 01 16 07 50 259 12.0 14.3  2.81  7.69  5.71 999 9999.0   2.7   6.0 999.0 99.0 99.00
2011 01 16 08 50 261 11.2 13.1  3.02  7.14  5.61 999 9999.0   2.4   5.9 999.0 99.0 99.00
2011 01 16 09 50 264 11.2 13.4  2.59  7.14  5.45 999 9999.0   2.4   5.9 999.0 99.0 99.00
2011 01 16 10 50 270 11.1 13.7  2.68  7.14  5.59 999 9999.0   2.0   5.9 999.0 99.0 99.00
2011 01 16 11 50 270 10.1 11.9  2.38  7.14  5.37 999 9999.0   1.7   5.9 999.0 99.0 99.00
2011 01 16 12 50 278 10.0 12.6  2.37  7.14  5.40 999 9999.0   1.2   5.9 999.0 99.0 99.00
2011 01 16 13 50 280 10.3 12.7  2.20  6.67  5.13 999 9999.0   1.6   6.0 999.0 99.0 99.00
2011 01 16 14 50 298 10.4 12.5  2.20  6.67  5.15 999 9999.0   0.7   5.9 999.0 99.0 99.00
2011 01 16 15 50 307 10.7 13.1  2.35  5.88  5.09 999 9999.0   1.3   5.9 999.0 99.0 99.00
2011 01 16 16 50 290 10.6 13.0  1.98  5.88  4.91 999 9999.0   0.6   5.9 999.0 99.0 99.00
2011 01 16 17 50 290  8.1 10.2  1.93  5.88  4.78 999 9999.0  -0.1   5.9 999.0 99.0 99.00
2011 01 16 18 50 308  9.9 11.9  1.85  6.25  4.81 999 9999.0   0.1   5.9 999.0 99.0 99.00
2011 01 16 19 50 305  8.6 10.5  1.77  5.88  4.58 999 9999.0   0.1   5.8 999.0 99.0 99.00
2011 01 16 20 50 305  7.6  9.9  1.71  5.56  4.61 999 9999.0  -0.4   5.8 999.0 99.0 99.00
2011 01 16 21 50 313  8.2 11.2  1.72  5.88  4.82 999 9999.0  -0.5   5.8 999.0 99.0 99.00
2011 01 16 22 50 305  8.6 11.3  1.61  5.56  4.58 999 9999.0  -0.1   5.8 999.0 99.0 99.00
2011 01 16 23 50 285  9.1 11.2  1.63  6.25  4.59 999 9999.0  -0.3   5.8 999.0 99.0 99.00
2011 01 17 00 50 294  7.7 11.0  1.54  5.88  4.60 999 9999.0  -0.8   5.8 999.0 99.0 99.00
2011 01 17 01 50 299  6.9  9.1  1.39  5.56  4.31 999 9999.0  -1.2   5.8 999.0 99.0 99.00
2011 01 17 02 50 290  8.9 11.2  1.37  5.26  4.27 999 9999.0  -1.3   5.6 999.0 99.0 99.00
2011 01 17 03 50 284  8.7 11.9  1.51  5.26  4.34 999 9999.0  -1.5   5.6 999.0 99.0 99.00
2011 01 17 04 50 293  9.0 12.3  1.54  5.26  4.29 999 9999.0  -2.1   5.6 999.0 99.0 99.00
2011 01 17 05 50 338  7.0  8.8  1.45  5.26  4.33 999 9999.0  -3.1   5.6 999.0 99.0 99.00
2011 01 17 06 50 340  6.6  8.8  1.37  5.26  4.10 999 9999.0  -4.2   5.6 999.0 99.0 99.00
2011 01 17 07 50 345  6.1  7.8  1.33  5.26  4.23 999 9999.0  -4.7   5.6 999.0 99.0 99.00
2011 01 17 08 50 331  7.7 10.1  1.33  4.55  4.25 999 9999.0  -5.0   5.6 999.0 99.0 99.00
2011 01 17 09 50 322  7.6  9.8  1.57  5.56  4.53 999 9999.0  -5.2   5.6 999.0 99.0 99.00
2011 01 17 10 50 325  7.6  9.9  1.60  5.56  4.52 999 9999.0  -5.6   5.6 999.0 99.0 99.00
2011 01 17 11 50 338  7.1  9.7  1.52  5.26  4.56 999 9999.0  -5.9   5.6 999.0 99.0 99.00
2011 01 17 12 50 338  6.5  9.5  1.43  5.26  4.36 999 9999.0  -6.1   5.6 999.0 99.0 99.00
2011 01 17 13 50 333  5.5  8.4  1.37  4.76  4.46 999 9999.0  -5.9   5.6 999.0 99.0 99.00
2011 01 17 14 50 340  7.4  9.6  1.60  5.56  4.46 999 9999.0  -6.5   5.5 999.0 99.0 99.00
2011 01 17 15 50 330  5.8  8.4  1.26  5.00  4.40 999 9999.0  -5.7   5.6 999.0 99.0 99.00
2011 01 17 16 50 332  6.0  7.8  1.14  4.55  4.14 999 9999.0  -6.4   5.6 999.0 99.0 99.00
2011 01 17 17 50 322  5.2  7.4  1.07  4.76  4.09 999 9999.0  -6.6   5.6 999.0 99.0 99.00
2011 01 17 18 50 303  4.6  7.1  0.94  4.35  3.99 999 9999.0  -5.2   5.6 999.0 99.0 99.00
2011 01 17 19 50 297  4.7  7.3  0.85  4.35  4.01 999 9999.0  -6.2   5.6 999.0 99.0 99.00
2011 01 17 20 50 295  3.6  5.7  0.74  4.00  3.95 999 9999.0  -6.8   5.5 999.0 99.0 99.00
2011 01 17 21 50 348  3.5  5.5  0.77  3.70  4.32 999 9999.0  -7.3   5.5 999.0 99.0 99.00
2011 01 17 22 50 356  2.6  4.7  0.70  3.85  4.27 999 9999.0  -7.0   5.5 999.0 99.0 99.00
2011 01 17 23 50   2  1.6  3.5  0.58  3.70  4.17 999 9999.0  -7.0   5.5 999.0 99.0 99.00
2011 01 18 00 50  68  1.0  2.5  0.56  9.09  4.56 999 9999.0  -6.9   5.5 999.0 99.0 99.00
2011 01 18 01 50  31  2.5  3.9  0.56  9.09  4.47 999 9999.0  -6.5   5.5 999.0 99.0 99.00
2011 01 18 02 50  90  1.4  3.0  0.56  9.09  5.05 999 9999.0  -6.3   5.5 999.0 99.0 99.00
2011 01 18 03 50  57  2.1  3.3  0.55  9.09  5.50 999 9999.0  -5.7   5.5 999.0 99.0 99.00
2011 01 18 04 50 139  3.1  5.0  0.50  8.33  5.56 999 9999.0  -5.1   5.5 999.0 99.0 99.00
2011 01 18 05 50 158  3.6  5.3  0.50  7.69  5.86 999 9999.0  -4.8   5.5 999.0 99.0 99.00
2011 01 18 06 50 140  2.6  4.3  0.53  7.69  6.71 999 9999.0  -4.3   5.4 999.0 99.0 99.00
2011 01 18 07 50 180  5.1  7.7  0.54  8.33  6.71 999 9999.0  -3.0   5.5 999.0 99.0 99.00
2011 01 18 08 50 195  5.0  7.4  0.60  7.69  5.92 999 9999.0  -1.8   5.5 999.0 99.0 99.00
2011 01 18 09 50 182  3.6  5.1  0.54  7.14  4.62 999 9999.0  -1.1   5.5 999.0 99.0 99.00
2011 01 18 10 50 207  3.1  4.2  0.60  7.14  4.28 999 9999.0  -0.8   5.5 999.0 99.0 99.00
2011 01 18 11 50 156  3.6  4.6  0.55  6.67  4.19 999 9999.0  -0.4   5.5 999.0 99.0 99.00
2011 01 18 12 50 150  6.3  7.7  0.54  2.70  3.70 999 9999.0   1.1   5.5 999.0 99.0 99.00
2011 01 18 13 50 149  7.4  9.0  0.73  3.23  3.31 999 9999.0   2.0   5.6 999.0 99.0 99.00
2011 01 18 14 50 138  8.6 10.7  0.91  3.45  3.64 999 9999.0   2.2   5.6 999.0 99.0 99.00
2011 01 18 15 50 140  9.8 11.7  1.15  4.17  3.80 999 9999.0   3.1   5.6 999.0 99.0 99.00
2011 01 18 16 50 138  9.6 11.6  1.41  4.55  4.18 999 9999.0   3.5   5.6 999.0 99.0 99.00
2011 01 18 17 50 147  8.5 10.5  1.46  5.26  4.30 999 9999.0   3.2   5.6 999.0 99.0 99.00
2011 01 18 18 50 148  8.4  9.8  1.71  5.26  4.55 999 9999.0   3.2   5.6 999.0 99.0 99.00
2011 01 18 19 50 131  9.8 11.5  1.76  5.56  4.60 999 9999.0   3.8   5.6 999.0 99.0 99.00
2011 01 18 20 50 131 10.2 12.6  1.99  6.25  4.78 999 9999.0   4.0   5.6 999.0 99.0 99.00
2011 01 18 21 50 113  9.3 11.3  2.16  6.25  5.01 999 9999.0   4.4   5.5 999.0 99.0 99.00
2011 01 18 22 50 101 10.5 12.4  2.22  6.67  4.95 999 9999.0   4.4   5.5 999.0 99.0 99.00
2011 01 18 23 50  99 11.3 13.2  2.30  6.67  4.98 999 9999.0   4.5   5.5 999.0 99.0 99.00
2011 01 19 00 50  95 12.9 15.2  2.34  6.67  5.03 999 9999.0   4.7   5.6 999.0 99.0 99.00
2011 01 19 01 50  93 12.4 14.8  3.04  7.14  5.27 999 9999.0   5.1   5.6 999.0 99.0 99.00
2011 01 19 02 50  92 11.3 13.6  3.07  7.14  5.58 999 9999.0   5.7   5.6 999.0 99.0 99.00
2011 01 19 03 50  85 11.7 14.2  2.79  7.14  5.31 999 9999.0   5.9   5.6 999.0 99.0 99.00
2011 01 19 04 50  72 10.7 13.0  2.54  7.69  5.31 999 9999.0   6.2   5.6 999.0 99.0 99.00
2011 01 19 05 50  65 11.2 13.1  2.73  7.14  5.51 999 9999.0   6.6   5.6 999.0 99.0 99.00
2011 01 19 06 50  52 10.9 13.4  2.58  7.14  5.38 999 9999.0   6.6   5.6 999.0 99.0 99.00
2011 01 19 07 50  35  9.5 11.2  2.64  7.69  5.46 999 9999.0   6.4   5.6 999.0 99.0 99.00
2011 01 19 08 50   5  9.4 11.9  2.90  7.69  5.91 999 9999.0   6.3   5.6 999.0 99.0 99.00
2011 01 19 09 50 349 11.4 13.7  2.76  7.69  5.66 999 9999.0   5.2   5.6 999.0 99.0 99.00
2011 01 19 10 50 331 10.9 13.0  2.90  8.33  5.76 999 9999.0   4.0   5.6 999.0 99.0 99.00
2011 01 19 11 50 335 11.0 13.5  3.11  8.33  5.84 999 9999.0   3.6   5.6 999.0 99.0 99.00
2011 01 19 12 50 337 11.0 13.8  3.30  9.09  5.96 999 9999.0   3.9   5.6 999.0 99.0 99.00
2011 01 19 13 50 342  9.7 11.6  3.30  9.09  6.04 999 9999.0   4.3   5.6 999.0 99.0 99.00
2011 01 19 14 50 338  7.5  9.0  2.93  9.09  6.21 999 9999.0   4.6   5.6 999.0 99.0 99.00
2011 01 19 15 50 336  7.5  9.1  2.55 10.00  6.02 999 9999.0   4.7   5.6 999.0 99.0 99.00
2011 01 19 16 50 340  6.4  8.0  2.77  9.09  6.23 999 9999.0   4.4   5.6 999.0 99.0 99.00
2011 01 19 17 50   6  7.4  9.4  2.73 10.00  6.47 999 9999.0   4.4   5.6 999.0 99.0 99.00
2011 01 19 18 50  15  9.2 11.3  2.88 10.00  6.47 999 9999.0   3.3   5.6 999.0 99.0 99.00
2011 01 19 19 50   6  8.9 11.0  3.02  9.09  6.48 999 9999.0   2.8   5.6 999.0 99.0 99.00
2011 01 19 20 50   5 10.0 12.8  3.09 10.00  6.45 999 9999.0   2.2   5.6 999.0 99.0 99.00
2011 01 19 21 50   6  9.8 12.2  2.94 11.11  6.44 999 9999.0   1.8   5.6 999.0 99.0 99.00
2011 01 19 22 50  12  9.0 10.8  3.03 10.00  6.48 999 9999.0   1.2   5.6 999.0 99.0 99.00
2011 01 19 23 50  18  8.9 11.1  2.82 11.11  6.18 999 9999.0   0.6   5.6 999.0 99.0 99.00
2011 01 20 00 50  20  9.7 11.4  2.58 10.00  6.07 999 9999.0   0.4   5.6 999.0 99.0 99.00
2011 01 20 01 50  24  9.6 11.9  2.58 10.00  5.69 999 9999.0   0.4   5.5 999.0 99.0 99.00
2011 01 20 02 50  23  8.8 11.0  2.45 10.00  5.82 999 9999.0   0.0   5.5 999.0 99.0 99.00
2011 01 20 03 50  15  8.4  9.9  2.46 10.00  5.82 999 9999.0  -0.2   5.5 999.0 99.0 99.00
2011 01 20 04 50   8  9.0 11.0  2.30 10.00  5.72 999 9999.0  -0.3   5.5 999.0 99.0 99.00
2011 01 20 05 50  11  7.6  9.5  2.39  9.09  5.96 999 9999.0  -0.9   5.6 999.0 99.0 99.00
