"","FIPS","County","Pop_Total","Pop_Urban","Pop_Rural","Pop_Rural_Farm","Pop_Rural_Nonfarm","Type","Pop_Male","Male_00_09","Male_10_19","Male_20_29","Male_30_39","Male_40_49","Male_50_59","Male_60_69","Male_70_79","Male_80_up","Pop_Female","Female_00_09","Female_10_19","Female_20_29","Female_30_39","Female_40_49","Female_50_59","Female_60_69","Female_70_79","Female_80_up","Male_Degree","Female_Degree","Pop_degree","Median_household_income","Total_median_earnings","Male_median_earnings","Female_median_earnings","Total_aggregate_earnings","Male_aggregate_earnings","Female_aggregate_earnings"
"333",230050113001,"Cumberland",938,NA,938,NA,938,"Rural",479,90,47,67,68,91,57,32,27,0,459,63,27,66,88,93,67,37,18,0,0.317307692,0.368263473,0.343653251,52083,22689,33056,14766,16585000,9969600,6615500
"334",230050113002,"Cumberland",1027,NA,1027,8,1019,"Rural",488,92,121,21,55,71,50,44,28,6,539,61,119,20,101,98,69,38,33,0,0.415441176,0.460451977,0.440894569,64205,23286,30326,19808,19961600,14297800,5663800
"335",230050115001,"Cumberland",1180,NA,1180,NA,1180,"Rural",541,57,36,37,101,126,72,81,17,14,639,52,95,42,117,183,56,31,56,7,0.224586288,0.210084034,0.216907675,48162,25833,38750,15833,21759800,15123700,6636100
"336",230050115002,"Cumberland",1311,NA,1311,NA,1311,"Rural",638,132,80,76,118,101,59,40,32,0,673,140,54,75,135,109,55,27,55,23,0.294710327,0.251655629,0.271764706,42375,25112,28452,15363,20685400,12516700,8168700
"337",230050115003,"Cumberland",2312,NA,2312,NA,2312,"Rural",1203,173,249,122,229,235,127,45,19,4,1109,159,206,128,244,219,79,42,23,9,0.172461752,0.203840473,0.187679083,51183,26153,29914,18615,40062600,24728600,15334000
"338",230050115004,"Cumberland",1484,NA,1484,39,1445,"Rural",737,99,95,38,114,142,107,77,56,9,747,63,97,66,98,151,121,71,58,22,0.320075758,0.356506239,0.338842975,54219,25701,33229,19214,29980000,19856300,10123700
"339",230050120001,"Cumberland",1272,249,1023,NA,1023,"Rural",623,112,63,62,96,68,100,67,41,14,649,80,83,52,140,73,88,74,36,23,0.309133489,0.3,0.304347826,54271,27736,34779,25313,25032300,16141000,8891300
"340",230050120002,"Cumberland",1511,306,1205,NA,1205,"Rural",792,90,144,73,160,115,121,37,40,12,719,73,135,56,130,144,85,52,30,14,0.320683112,0.343283582,0.331325301,50964,24349,30799,16250,33349000,24165400,9183700
"341",230050120003,"Cumberland",1516,NA,1516,32,1484,"Rural",725,85,137,63,154,154,67,42,19,4,791,88,135,71,154,167,70,40,55,11,0.318458418,0.40433213,0.363896848,53304,28333,34063,20208,31692500,20740100,10952400
"342",230050130001,"Cumberland",676,NA,676,NA,676,"Rural",349,61,74,53,65,35,24,16,12,9,327,33,60,42,84,43,31,20,0,14,0.223404255,0.180952381,0.201005025,37500,21983,24931,13839,8825400,5415100,3410300
"343",230050130002,"Cumberland",737,NA,737,NA,737,"Rural",370,59,72,11,67,50,54,27,21,9,367,51,15,45,68,47,66,25,33,17,0.251046025,0.32155477,0.289272031,48625,27885,31750,21838,14248300,9093100,5155200
"344",230050130003,"Cumberland",1366,NA,1366,8,1358,"Rural",672,81,81,62,142,112,109,59,13,13,694,78,105,62,113,143,106,36,39,12,0.211498973,0.18125,0.196483971,42024,22024,25066,18629,22478700,13908800,8569900
"345",230050130004,"Cumberland",690,NA,690,NA,690,"Rural",342,43,40,41,47,67,34,46,19,5,348,35,52,20,49,62,21,34,43,32,0.074235808,0.15234375,0.115463918,39531,19079,21563,18421,9727200,6668000,3059200
"346",230050140001,"Cumberland",2051,NA,2051,NA,2051,"Rural",1015,156,147,85,151,179,123,89,69,16,1036,95,164,86,175,174,110,91,83,58,0.137931034,0.135458167,0.136619718,36083,19244,26064,17005,24984700,15640200,9344400
"347",230050140002,"Cumberland",1223,NA,1223,NA,1223,"Rural",656,60,150,50,98,89,86,68,46,9,567,99,21,54,103,94,75,80,30,11,0.251162791,0.143518519,0.197215777,44643,26781,33417,21250,18761800,11818500,6943200
"348",230050150001,"Cumberland",859,NA,859,17,842,"Rural",413,59,69,35,76,76,42,42,14,0,446,62,76,38,82,76,45,40,17,10,0.133079848,0.153310105,0.143636364,34500,18448,23438,15109,11333400,7407100,3926400
"349",230050150002,"Cumberland",879,NA,879,NA,879,"Rural",406,51,55,42,49,86,58,29,26,10,473,53,72,33,60,97,65,35,37,21,0.274647887,0.221212121,0.245928339,34896,18750,26058,14931,12426300,7821100,4605200
"350",230050150003,"Cumberland",577,NA,577,NA,577,"Rural",307,51,33,18,41,48,52,38,22,4,270,31,22,28,44,44,46,23,24,8,0.241860465,0.208530806,0.225352113,36563,21776,27500,18125,8088000,5514600,2573300
"351",230050160001,"Cumberland",1109,NA,1109,NA,1109,"Rural",531,60,81,44,74,95,92,58,14,13,578,68,95,42,89,93,105,24,39,23,0.37704918,0.298200514,0.336423841,41786,18158,22578,14732,15906100,9765900,6140200
"352",230050160002,"Cumberland",871,NA,871,NA,871,"Rural",531,62,216,76,47,19,35,47,23,6,340,39,65,35,31,34,35,77,0,24,0.360189573,0.22173913,0.287981859,41375,20107,25938,11250,7697900,4919800,2778100
"353",230050160003,"Cumberland",626,NA,626,NA,626,"Rural",327,10,42,33,14,57,79,54,24,14,299,8,46,16,28,84,50,58,9,0,0.153846154,0.113537118,0.134969325,40060,15086,17054,13990,7974400,4974400,3000000
"354",230050160004,"Cumberland",843,NA,843,NA,843,"Rural",353,53,57,26,48,56,59,33,21,0,490,59,51,74,49,70,29,56,81,21,0.237288136,0.238938053,0.23826087,26429,16895,22150,13523,7852100,4435300,3416800
"355",230050160005,"Cumberland",1434,NA,1434,NA,1434,"Rural",705,81,122,55,110,148,69,46,40,34,729,61,100,53,118,105,127,21,79,65,0.156118143,0.105734767,0.128875969,36875,21316,27019,16123,19758900,13527900,6231100
"356",230050165001,"Cumberland",535,NA,535,5,530,"Rural",274,22,57,15,42,55,40,28,7,8,261,23,44,16,35,55,34,24,13,17,0.257894737,0.191489362,0.224867725,48250,24524,32031,17614,7842100,5342700,2499300
"357",230050165002,"Cumberland",898,NA,898,5,893,"Rural",440,44,68,32,64,69,71,57,28,7,458,39,53,22,84,87,64,55,41,13,0.214057508,0.226361032,0.220543807,38000,20709,25735,16708,12888300,7391900,5496400
"358",230050165004,"Cumberland",1290,NA,1290,21,1269,"Rural",624,73,88,49,117,93,91,57,33,23,666,97,87,63,89,109,81,59,63,18,0.156108597,0.161702128,0.158991228,36500,20709,25926,14881,15973600,11042400,4931200
"359",230050170001,"Cumberland",2656,NA,2656,14,2642,"Rural",1311,176,243,162,231,230,138,71,54,6,1345,198,131,189,243,288,164,56,76,0,0.190709046,0.149438202,0.169203747,46989,23594,32077,16541,42094100,27355600,14738500
"360",230050170002,"Cumberland",3952,NA,3952,55,3897,"Rural",1962,359,298,207,301,344,231,123,75,24,1990,248,307,252,347,331,254,117,77,57,0.203007519,0.21633888,0.21000397,49375,21944,27606,18719,61148800,37771100,23377700
"361",230050170003,"Cumberland",596,NA,596,NA,596,"Rural",294,31,45,13,48,59,47,14,32,5,302,48,16,17,35,88,26,19,46,7,0.202830189,0.197478992,0.2,44500,28854,32000,18214,11948700,7813300,4135400
"362",230050170004,"Cumberland",2081,913,1168,NA,1168,"Rural",952,153,163,159,144,89,179,32,16,17,1129,117,308,300,112,92,112,50,29,9,0.384765625,0.326086957,0.355599214,59183,14505,25492,7740,36866300,23905300,12961000
"363",230079901001,"Franklin",713,NA,713,2,711,"Rural",386,40,79,46,38,56,62,38,23,4,327,26,65,25,35,50,49,41,18,18,0.176229508,0.098214286,0.138888889,27500,14917,21400,9716,7457400,5451100,2006400
"364",230079901002,"Franklin",2246,NA,2246,17,2229,"Rural",1128,170,149,117,184,183,146,105,49,25,1118,143,128,135,161,217,127,94,63,50,0.264200793,0.26758794,0.265936896,33026,19854,23194,16178,31706700,20141000,11565700
"365",230079906001,"Franklin",2681,NA,2681,33,2648,"Rural",1327,157,152,115,167,262,177,163,106,28,1354,147,166,117,165,264,181,131,121,62,0.216547497,0.193319838,0.204880529,31536,17872,21589,14387,31685600,19905000,11780600
"366",230079906002,"Franklin",992,NA,992,NA,992,"Rural",538,67,95,17,109,74,85,55,29,7,454,46,59,34,80,79,59,54,26,17,0.114441417,0.144542773,0.128895184,30855,20439,25526,12614,11520200,8321300,3198900
"367",230079910001,"Franklin",1076,NA,1076,33,1043,"Rural",529,52,97,39,76,102,69,52,33,9,547,72,78,43,85,103,68,43,44,11,0.199445983,0.196286472,0.197831978,31964,19375,23393,15648,13887800,8408000,5479800
"368",230079910002,"Franklin",570,NA,570,17,553,"Rural",268,30,59,18,23,36,43,31,22,6,302,33,30,45,36,52,35,27,23,21,0.184971098,0.186602871,0.185863874,25313,13618,15972,11667,5231700,2961200,2270400
"369",230079910003,"Franklin",689,NA,689,4,685,"Rural",352,54,58,36,57,64,34,33,8,8,337,50,39,40,43,63,43,22,16,21,0.109090909,0.15720524,0.13363029,33214,18813,23021,16154,8815300,5471000,3344300
"370",230079910004,"Franklin",725,NA,725,35,690,"Rural",347,33,70,23,41,81,54,29,16,0,378,51,72,27,66,67,33,33,14,15,0.144067797,0.205882353,0.175105485,29688,17933,22813,14265,7756500,5061800,2694800
"371",230079910005,"Franklin",790,NA,790,35,755,"Rural",395,59,42,50,48,72,53,41,23,7,395,49,70,42,59,60,47,36,26,6,0.222222222,0.22007722,0.221172023,32292,16061,19408,13819,8988200,6001300,2986900
"372",230079911001,"Franklin",1297,NA,1297,79,1218,"Rural",645,67,112,45,85,134,80,71,35,16,652,67,105,56,85,130,95,49,37,28,0.196388262,0.237020316,0.216704289,33083,17917,21576,14236,16364300,9680200,6684100
"373",230079911002,"Franklin",1170,NA,1170,15,1155,"Rural",577,83,77,59,77,110,94,38,33,6,593,77,89,59,102,98,70,50,34,14,0.168797954,0.210526316,0.189873418,31563,19075,24784,14762,14966200,9755100,5211100
"374",230079912001,"Franklin",1574,665,909,NA,909,"Rural",778,83,147,120,109,107,69,73,40,30,796,66,44,132,123,52,136,78,82,83,0.221115538,0.149758454,0.181656278,29650,16996,20889,12375,15350600,9447500,5903000
"375",230079912002,"Franklin",1822,1683,139,15,124,"Urban",734,92,180,219,50,51,37,57,29,19,1088,39,351,241,87,90,66,79,60,75,0.390625,0.400437637,0.396914446,26100,5608,7063,5385,16331300,9902600,6428700
"376",230079912003,"Franklin",721,419,302,NA,302,"Urban",314,48,23,102,13,54,26,16,17,15,407,26,45,116,44,58,47,12,15,44,0.345679012,0.334710744,0.339108911,18611,11114,11758,9857,7198400,4405800,2792600
"377",230079912004,"Franklin",2398,873,1525,8,1517,"Rural",1018,79,183,153,191,121,88,69,76,58,1380,66,371,270,127,135,95,85,113,118,0.280120482,0.208151383,0.243523316,26910,10727,19763,5730,23405500,16533600,6871800
"378",230079912005,"Franklin",895,206,689,NA,689,"Rural",453,26,84,58,69,64,91,25,27,9,442,39,91,22,58,159,46,0,27,0,0.275641026,0.251655629,0.263843648,28958,17138,22639,15529,13353600,9074700,4278800
"379",230079913001,"Franklin",1185,NA,1185,15,1170,"Rural",556,56,117,66,55,115,59,68,20,0,629,94,127,35,88,106,88,46,10,35,0.17270195,0.224489796,0.199733688,37171,20135,24769,15208,13848900,9205500,4643400
"380",230079913002,"Franklin",1664,NA,1664,29,1635,"Rural",798,71,149,76,123,134,109,62,53,21,866,73,138,74,117,134,112,121,58,39,0.230174081,0.208609272,0.218554862,27604,18322,24191,12656,22770100,14394300,8375900
"381",230079913003,"Franklin",1274,NA,1274,30,1244,"Rural",631,93,103,45,94,100,93,53,24,26,643,86,68,81,72,122,70,63,48,33,0.32464455,0.208791209,0.264538198,40233,21551,31563,18105,21157200,13587700,7569500
"382",230079914001,"Franklin",1818,NA,1818,29,1789,"Rural",872,129,179,75,129,167,86,62,45,0,946,107,198,90,168,128,133,62,54,6,0.133333333,0.153976311,0.144414169,38980,20982,24890,16733,23873800,14824600,9049200
"383",230079914002,"Franklin",1047,767,280,57,223,"Urban",449,23,69,52,87,71,44,39,46,18,598,111,51,37,125,33,85,76,37,43,0.113702624,0.172413793,0.14552737,29417,21196,30526,12935,14386800,8810400,5576400
"384",230079914003,"Franklin",584,239,345,NA,345,"Rural",301,22,49,20,10,55,75,40,30,0,283,12,36,29,20,49,46,57,12,22,0.159090909,0.253521127,0.205542725,56705,20905,40357,14726,8511500,5964500,2547000
"385",230079914004,"Franklin",1536,252,1284,71,1213,"Rural",820,132,127,62,98,130,144,63,56,8,716,79,85,90,87,130,73,79,85,8,0.123161765,0.119180633,0.121184089,33451,22875,31888,12765,20931000,14938800,5992200
"386",230099651001,"Hancock",72,NA,72,NA,72,"Rural",36,0,3,3,6,11,5,7,0,1,36,4,3,2,3,7,5,8,2,2,0.266666667,0.172413793,0.220338983,31875,15417,16875,11042,834500,657500,177000
"387",230099651002,"Hancock",829,NA,829,34,795,"Rural",429,50,71,30,62,87,66,38,19,6,400,42,60,36,63,78,52,30,35,4,0.07615894,0.098591549,0.087030717,29737,16250,19904,11739,9472300,6176100,3296200
"388",230099651003,"Hancock",871,NA,871,45,826,"Rural",458,72,75,44,61,85,75,39,4,3,413,36,90,47,79,66,53,32,0,10,0.15034965,0.190114068,0.169398907,32875,18917,22917,13359,10055300,6493500,3561800
"389",230099652001,"Hancock",548,NA,548,NA,548,"Rural",292,28,52,32,36,52,50,20,13,9,256,29,29,17,46,54,37,25,8,11,0.261306533,0.256684492,0.259067358,36250,20938,27750,15441,9215300,6271700,2943600
"390",230099652002,"Hancock",321,NA,321,NA,321,"Rural",177,18,27,15,25,42,29,10,11,0,144,7,20,8,23,44,12,9,17,4,0.272,0.28440367,0.277777778,50833,31548,33125,25938,6519200,4660600,1858600
"391",230099652003,"Hancock",1096,NA,1096,2,1094,"Rural",543,51,101,33,83,126,85,35,27,2,553,63,88,33,111,123,70,29,26,10,0.310991957,0.315656566,0.313394018,46944,23688,30000,19427,22411500,14671900,7739600
"392",230099653001,"Hancock",811,NA,811,NA,811,"Rural",368,23,38,41,57,90,87,13,19,0,443,22,64,32,52,114,63,54,34,8,0.135416667,0.147826087,0.142180095,37656,22386,32262,19297,12363100,8186400,4176700
"393",230099653002,"Hancock",832,NA,832,18,814,"Rural",449,74,89,44,48,83,34,22,55,0,383,43,21,46,93,71,21,31,40,17,0.159259259,0.196666667,0.178947368,33015,18664,20368,17054,10540600,6275800,4264800
"394",230099653003,"Hancock",936,NA,936,NA,936,"Rural",448,80,87,46,56,83,49,29,12,6,488,57,75,42,74,86,65,40,35,14,0.205533597,0.181556196,0.191666667,39013,23681,32115,20338,13229900,8938800,4291100
"395",230099653004,"Hancock",1109,NA,1109,NA,1109,"Rural",523,64,104,68,76,56,81,30,39,5,586,77,118,66,65,81,67,52,43,17,0.128526646,0.129032258,0.128787879,35795,21278,31250,11477,14532600,9443000,5089600
"396",230099653005,"Hancock",1220,NA,1220,NA,1220,"Rural",592,100,66,52,81,131,55,58,29,20,628,68,63,83,64,114,94,33,71,38,0.161209068,0.18061674,0.171562867,31771,19548,26250,14615,15266000,9777800,5488300
"397",230099654001,"Hancock",700,NA,700,NA,700,"Rural",362,48,67,22,46,70,48,37,20,4,338,35,39,38,40,68,54,33,22,9,0.164556962,0.180327869,0.172557173,38750,19583,26375,11369,9442700,6715300,2727500
"398",230099654002,"Hancock",1427,NA,1427,6,1421,"Rural",704,81,113,65,114,131,103,42,42,13,723,86,93,42,125,153,94,59,44,27,0.216386555,0.230623819,0.223880597,39643,22071,28684,15200,21642600,14856000,6786700
"399",230099654003,"Hancock",540,NA,540,8,532,"Rural",261,20,37,34,22,51,41,22,25,9,279,30,24,24,35,45,38,34,26,23,0.2,0.170616114,0.184538653,41827,21442,30000,11583,8807200,6477300,2329900
"400",230099655001,"Hancock",860,NA,860,NA,860,"Rural",376,37,96,18,44,68,42,38,33,0,484,31,97,48,82,68,50,48,36,24,0.195744681,0.239263804,0.221033868,42276,23493,26140,18000,11681000,6556500,5124500
"401",230099655002,"Hancock",1002,NA,1002,16,986,"Rural",511,60,78,38,96,63,76,66,34,0,491,47,67,46,89,97,59,53,33,0,0.247933884,0.210526316,0.229281768,39837,21315,27639,17316,16234900,9928600,6306300
"402",230099655003,"Hancock",1590,NA,1590,NA,1590,"Rural",762,103,125,42,105,158,100,59,47,23,828,135,97,38,144,155,120,61,44,34,0.210526316,0.257042254,0.234967623,39656,22424,30733,19638,30809600,23664900,7144700
"403",230099655004,"Hancock",910,NA,910,NA,910,"Rural",392,46,45,84,52,45,60,24,15,21,518,56,61,80,74,70,53,8,37,79,0.333333333,0.234636872,0.276252019,28694,19688,23304,14028,11836000,6725500,5110600
"404",230099655005,"Hancock",572,NA,572,NA,572,"Rural",304,31,36,18,43,61,48,52,15,0,268,45,0,25,31,48,60,25,26,8,0.342465753,0.31627907,0.329493088,47500,19688,21979,14191,8866300,5946200,2920000
"405",230099655006,"Hancock",1522,NA,1522,30,1492,"Rural",710,68,58,164,81,113,94,53,48,31,812,38,68,103,66,155,101,56,111,114,0.269461078,0.217125382,0.23982684,25608,16570,16346,16912,19005900,10677600,8328300
"406",230099656001,"Hancock",1265,NA,1265,NA,1265,"Rural",603,98,63,72,111,86,74,50,28,21,662,95,83,87,123,88,72,56,50,8,0.133495146,0.168949772,0.151764706,33150,19608,25329,15784,17122700,11252200,5870600
"407",230099656002,"Hancock",882,NA,882,NA,882,"Rural",420,35,67,36,51,70,50,48,38,25,462,41,58,39,41,81,72,51,45,34,0.28852459,0.317280453,0.303951368,32228,19306,21250,16818,11076600,6775700,4300800
"408",230099656003,"Hancock",1495,NA,1495,8,1487,"Rural",733,89,108,44,104,124,108,83,55,18,762,83,111,53,111,138,111,73,62,20,0.270633397,0.28649635,0.278765201,39783,20515,24583,16058,21173800,13324000,7849800
"409",230099656004,"Hancock",1370,NA,1370,5,1365,"Rural",682,96,106,49,85,124,87,75,51,9,688,69,105,61,101,124,113,42,53,20,0.263157895,0.346153846,0.306315789,34808,20156,23750,18164,20288200,12289300,7998900
"410",230099657001,"Hancock",1370,NA,1370,10,1360,"Rural",681,81,109,60,108,102,112,53,38,18,689,77,63,73,107,123,106,74,31,35,0.157667387,0.169201521,0.16380182,32070,18894,23405,13616,17299900,11133500,6166400
"411",230099657003,"Hancock",1191,NA,1191,3,1188,"Rural",577,73,87,66,91,88,69,42,37,24,614,76,87,83,69,108,78,47,45,21,0.173469388,0.190361446,0.182156134,31509,16810,21300,13393,13279500,8266700,5012800
"412",230099657004,"Hancock",284,NA,284,5,279,"Rural",142,12,13,13,13,28,24,15,20,4,142,6,17,1,14,29,26,20,17,12,0.4,0.386554622,0.3930131,42125,18295,20313,16964,4219300,2908000,1311300
"413",230099658001,"Hancock",650,NA,650,5,645,"Rural",309,20,39,54,41,36,35,46,29,9,341,35,44,31,44,39,37,60,38,13,0.344827586,0.274261603,0.306818182,36591,16222,17009,14896,7849700,4871400,2978300
"414",230099658002,"Hancock",1327,NA,1327,NA,1327,"Rural",705,100,135,76,102,78,91,67,44,12,622,49,72,68,100,87,119,61,42,24,0.177927928,0.188559322,0.183406114,36513,17316,22258,14107,17096400,11852500,5243800
"415",230099658003,"Hancock",952,NA,952,9,943,"Rural",470,73,61,60,87,58,46,38,24,23,482,47,82,64,66,70,48,49,38,18,0.110091743,0.136645963,0.123266564,28571,15924,21417,12125,11150800,7186600,3964200
"416",230099659001,"Hancock",688,688,NA,NA,NA,"Urban",322,20,50,26,59,55,62,29,17,4,366,30,31,54,78,68,63,12,24,6,0.543650794,0.469090909,0.504743833,42679,25076,30990,19250,13356300,7233900,6122400
"417",230099659002,"Hancock",1240,1017,223,NA,223,"Urban",544,70,55,90,57,139,44,39,45,5,696,18,105,115,83,124,58,59,92,42,0.366925065,0.476377953,0.429050279,31677,20198,22500,16543,19339100,11876200,7462900
"418",230099659003,"Hancock",719,700,19,NA,19,"Urban",305,12,98,39,6,56,27,34,23,10,414,7,68,50,31,89,47,5,52,65,0.467948718,0.366782007,0.402247191,26719,11125,14545,8977,13728100,10694100,3034000
"419",230099659004,"Hancock",894,67,827,26,801,"Rural",454,36,60,19,88,70,91,43,25,22,440,59,48,31,57,70,61,33,30,51,0.337988827,0.327160494,0.332844575,53553,26161,30351,21354,22027900,17133300,4894700
"420",230099659005,"Hancock",1279,NA,1279,7,1272,"Rural",662,90,108,58,58,164,102,45,24,13,617,65,98,28,94,122,105,67,22,16,0.380952381,0.494456763,0.438340807,43947,21921,26331,17500,18908400,11722700,7185700
"421",230099660001,"Hancock",679,NA,679,19,660,"Rural",318,22,49,38,34,57,54,38,16,10,361,23,59,30,49,77,38,38,31,16,0.264069264,0.237037037,0.249500998,39732,21591,26125,15982,10563200,6626900,3936300
"422",230099660003,"Hancock",492,NA,492,NA,492,"Rural",219,36,32,18,27,30,32,26,9,9,273,29,23,31,29,68,31,24,25,13,0.296551724,0.233333333,0.25915493,33750,17383,24659,15500,7390200,4016800,3373400
"423",230099660004,"Hancock",938,NA,938,9,929,"Rural",469,26,93,14,64,103,47,66,35,21,469,41,51,28,65,67,93,43,48,33,0.488571429,0.519893899,0.504814305,52083,26833,31283,21118,15992400,9781400,6211000
"424",230099661001,"Hancock",128,NA,128,9,119,"Rural",62,2,1,6,10,16,2,11,8,6,66,4,9,8,10,7,4,7,5,12,0.263157895,0.333333333,0.296296296,39063,21429,28036,14688,1738900,1160300,578600
"425",230099661002,"Hancock",455,NA,455,NA,455,"Rural",214,19,15,60,15,28,39,12,26,0,241,22,49,20,20,42,26,24,21,17,0.472868217,0.483870968,0.478873239,35455,14798,15673,12857,6528600,4096600,2431900
"426",230099661003,"Hancock",573,NA,573,NA,573,"Rural",278,42,26,35,74,30,42,19,10,0,295,36,57,26,37,38,24,37,14,26,0.24137931,0.206030151,0.223880597,35341,21875,27067,15341,8080400,5717700,2362700
"427",230099661004,"Hancock",938,NA,938,NA,938,"Rural",434,22,77,12,69,78,56,57,46,17,504,54,45,33,39,85,93,59,63,33,0.341389728,0.306329114,0.32231405,38182,25600,30870,20900,14285400,8188700,6096700
"428",230099662001,"Hancock",809,NA,809,8,801,"Rural",392,48,53,36,69,74,53,40,15,4,417,54,45,26,83,72,69,35,23,10,0.213523132,0.254019293,0.234797297,37708,22103,25565,18056,13292400,8549700,4742600
"429",230099662002,"Hancock",720,NA,720,5,715,"Rural",333,32,52,21,43,65,45,30,32,13,387,34,47,40,47,65,68,32,35,19,0.25862069,0.292418773,0.277013752,35729,21335,25750,16964,9915300,5943300,3972100
"430",230099662003,"Hancock",365,NA,365,NA,365,"Rural",188,20,22,20,22,27,31,22,18,6,177,21,26,21,21,25,9,28,12,14,0.234848485,0.132231405,0.185770751,28750,16625,24375,9219,4482600,3678400,804200
"431",230099663001,"Hancock",825,NA,825,15,810,"Rural",397,57,51,25,48,72,58,47,35,4,428,43,50,40,61,73,77,31,39,14,0.35125448,0.36196319,0.357024793,36500,18365,21534,16481,10585900,5719300,4866500
"432",230099663002,"Hancock",536,NA,536,10,526,"Rural",251,26,42,19,47,39,43,20,15,0,285,24,50,30,42,42,44,24,19,10,0.233333333,0.22,0.226315789,37292,20167,26548,13409,8151100,5480600,2670500
"433",230099663003,"Hancock",1215,NA,1215,37,1178,"Rural",595,76,90,51,65,116,101,31,49,16,620,33,88,45,73,146,78,26,86,45,0.26980198,0.298728814,0.285388128,26786,17049,24922,13661,15767300,10441500,5325800
"434",230099663004,"Hancock",1175,NA,1175,8,1167,"Rural",540,50,92,32,66,92,85,68,26,29,635,38,125,40,48,116,103,48,63,54,0.414698163,0.396860987,0.405078597,35893,17477,24107,13750,15595400,9928200,5667200
"435",230099664001,"Hancock",1344,NA,1344,38,1306,"Rural",650,71,92,53,86,108,89,73,47,31,694,56,84,44,76,122,107,80,53,72,0.280172414,0.238970588,0.257936508,37232,21324,24833,16964,18303800,11935100,6368700
"436",230099664002,"Hancock",1343,NA,1343,11,1332,"Rural",885,53,156,412,40,50,60,43,36,35,458,25,69,73,27,54,76,55,49,30,0.613772455,0.538961039,0.57788162,46250,7116,6307,9167,16425800,12014800,4410900
"437",230099665001,"Hancock",853,NA,853,6,847,"Rural",414,36,77,32,44,58,78,34,38,17,439,41,54,21,63,68,83,39,50,20,0.402027027,0.389221557,0.395238095,36786,17600,22969,13875,10949000,7215000,3734000
"438",230099665002,"Hancock",1090,NA,1090,13,1077,"Rural",546,73,82,33,91,65,95,48,48,11,544,65,76,43,102,62,86,46,45,19,0.305630027,0.267532468,0.286279683,35000,19313,22232,13958,13698200,8795500,4902700
"439",230099665003,"Hancock",436,NA,436,14,422,"Rural",212,31,26,22,25,26,40,27,9,6,224,15,25,22,21,44,44,20,19,14,0.29787234,0.30994152,0.304487179,34750,16154,21731,11250,5819700,3841100,1978600
"440",230099665004,"Hancock",475,NA,475,12,463,"Rural",234,24,18,11,21,39,51,33,26,11,241,19,17,15,17,40,48,40,33,12,0.481675393,0.537688442,0.51025641,38875,16838,22813,11797,7042300,4538700,2503600
